,marketDailySnapshots_id,marketDailySnapshots_timestamp,marketDailySnapshots_variableBorrowedTokenBalance,marketDailySnapshots_stableBorrowedTokenBalance,marketDailySnapshots_inputTokenPriceUSD,marketDailySnapshots_days,protocol,asset
61,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8b74a0000,1652658855,8.586565361703848e+21,0.0,2145.73,19127,aave_v3_avalanche,wETH
62,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8b84a0000,1652744570,8.59691322965169e+21,0.0,2022.8154,19128,aave_v3_avalanche,wETH
63,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8b94a0000,1652831516,8.614576565614196e+21,0.0,2095.43,19129,aave_v3_avalanche,wETH
64,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8ba4a0000,1652918371,9.859296183529362e+21,0.0,1909.655,19130,aave_v3_avalanche,wETH
65,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8bb4a0000,1653004405,9.860670105260407e+21,0.0,2022.79056289,19131,aave_v3_avalanche,wETH
66,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8bc4a0000,1653090916,9.753972220525837e+21,0.0,1959.05258534,19132,aave_v3_avalanche,wETH
67,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8bd4a0000,1653175675,9.757841271027105e+21,0.0,1976.15,19133,aave_v3_avalanche,wETH
68,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8be4a0000,1653260666,9.767605827245649e+21,0.0,2038.36,19134,aave_v3_avalanche,wETH
69,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8bf4a0000,1653349135,9.78279057789106e+21,0.0,1972.74,19135,aave_v3_avalanche,wETH
70,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8c04a0000,1653433482,9.806373741702364e+21,0.0,1980.43000016,19136,aave_v3_avalanche,wETH
